"subject" "activity_label" "feature_label" "feature_mean"
16 "WALKING" "tGravityAcc-mean()-Z" -0.217351194313725
17 "WALKING" "tGravityAcc-mean()-Z" -0.190265949622951
18 "WALKING" "tGravityAcc-mean()-Z" -0.0609313415892857
19 "WALKING" "tGravityAcc-mean()-Z" -0.0898428797307692
20 "WALKING" "tGravityAcc-mean()-Z" -0.035130214
21 "WALKING" "tGravityAcc-mean()-Z" -0.220947960192308
22 "WALKING" "tGravityAcc-mean()-Z" 0.0233780056086957
23 "WALKING" "tGravityAcc-mean()-Z" -0.160763360338983
24 "WALKING" "tGravityAcc-mean()-Z" -0.140910029827586
25 "WALKING" "tGravityAcc-mean()-Z" 0.188416273486486
26 "WALKING" "tGravityAcc-mean()-Z" 0.108738699508475
27 "WALKING" "tGravityAcc-mean()-Z" -0.126210937305263
28 "WALKING" "tGravityAcc-mean()-Z" -0.125912861222222
29 "WALKING" "tGravityAcc-mean()-Z" 0.0955792142264151
30 "WALKING" "tGravityAcc-mean()-Z" -0.00392556384476923
1 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0621199585938775
2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0438890162723404
3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.102352758040816
4 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.148714808888889
5 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0216777910246191
6 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.00307981704708333
7 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.154935538544681
8 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.141817934963684
9 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.082276174942619
10 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0418715409263158
11 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.132371684891304
12 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0561050624630435
13 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0950820341687234
14 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.392555882222222
15 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0788822410992857
16 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.225382496382979
17 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.160962985956522
18 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0493636733454545
19 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.126146868942821
20 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0282591579777778
21 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.187870253333333
22 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0412987957222222
23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.153671532259259
24 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.140123155018182
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.21879595837931
26 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.1539063202
27 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.140047614122727
28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.121477255782609
29 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0919650454166667
30 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0288081674653226
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.075402939754717
2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.195888238891667
3 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.162943955254237
4 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0841675382884615
5 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0232035364248936
6 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0184608964392157
7 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.403599709607843
8 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.192306960631707
9 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.266009866857143
10 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0227527702016383
11 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.146633747092593
12 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0702503820961538
13 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.207507170584727
14 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.49508872037037
15 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0811803405
16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.379059698039216
17 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.298171464166667
18 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.106112549189655
19 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.2210087627
20 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.130117634791765
21 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.309735038510638
22 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0957978990316667
23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.35593445
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.227134869152542
25 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.108230986684615
26 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.00199310572363636
27 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.294642640196078
28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.265207858431373
29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0443786011771429
30 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0221401100714154
1 "LAYING" "tGravityAcc-std()-X" -0.8968300184
2 "LAYING" "tGravityAcc-std()-X" -0.959014441458333
3 "LAYING" "tGravityAcc-std()-X" -0.982512193064516
4 "LAYING" "tGravityAcc-std()-X" -0.921199965925926
5 "LAYING" "tGravityAcc-std()-X" -0.945695336153846
6 "LAYING" "tGravityAcc-std()-X" -0.887746310350877
7 "LAYING" "tGravityAcc-std()-X" -0.914221270096154
8 "LAYING" "tGravityAcc-std()-X" -0.918873192333333
9 "LAYING" "tGravityAcc-std()-X" -0.9218210626
10 "LAYING" "tGravityAcc-std()-X" -0.954531941896552
11 "LAYING" "tGravityAcc-std()-X" -0.97956560245614
12 "LAYING" "tGravityAcc-std()-X" -0.936458309333333
13 "LAYING" "tGravityAcc-std()-X" -0.957875244677419
14 "LAYING" "tGravityAcc-std()-X" -0.862136937254902
15 "LAYING" "tGravityAcc-std()-X" -0.961509742916667
16 "LAYING" "tGravityAcc-std()-X" -0.963761977857143
17 "LAYING" "tGravityAcc-std()-X" -0.961063222394366
18 "LAYING" "tGravityAcc-std()-X" -0.982715987538462
19 "LAYING" "tGravityAcc-std()-X" -0.958959611084337
20 "LAYING" "tGravityAcc-std()-X" -0.928674215147059
21 "LAYING" "tGravityAcc-std()-X" -0.945905270555556
22 "LAYING" "tGravityAcc-std()-X" -0.928781249027778
23 "LAYING" "tGravityAcc-std()-X" -0.947948758194444
24 "LAYING" "tGravityAcc-std()-X" -0.960412164305556
25 "LAYING" "tGravityAcc-std()-X" -0.829554947808219
26 "LAYING" "tGravityAcc-std()-X" -0.944472488552632
27 "LAYING" "tGravityAcc-std()-X" -0.971183862702703
28 "LAYING" "tGravityAcc-std()-X" -0.970599089375
29 "LAYING" "tGravityAcc-std()-X" -0.972939889855073
30 "LAYING" "tGravityAcc-std()-X" -0.979563942714286
1 "SITTING" "tGravityAcc-std()-X" -0.968457145744681
2 "SITTING" "tGravityAcc-std()-X" -0.979988760869565
3 "SITTING" "tGravityAcc-std()-X" -0.957324457884615
4 "SITTING" "tGravityAcc-std()-X" -0.9814052948
5 "SITTING" "tGravityAcc-std()-X" -0.983137541590909
6 "SITTING" "tGravityAcc-std()-X" -0.988872369272727
7 "SITTING" "tGravityAcc-std()-X" -0.957082433333333
8 "SITTING" "tGravityAcc-std()-X" -0.966757967173913
9 "SITTING" "tGravityAcc-std()-X" -0.9552804062
10 "SITTING" "tGravityAcc-std()-X" -0.973128354074074
11 "SITTING" "tGravityAcc-std()-X" -0.988069341132075
12 "SITTING" "tGravityAcc-std()-X" -0.985203642352941
13 "SITTING" "tGravityAcc-std()-X" -0.981379112653061
14 "SITTING" "tGravityAcc-std()-X" -0.976280399444444
15 "SITTING" "tGravityAcc-std()-X" -0.982620883728814
16 "SITTING" "tGravityAcc-std()-X" -0.980158243333333
17 "SITTING" "tGravityAcc-std()-X" -0.99019661703125
18 "SITTING" "tGravityAcc-std()-X" -0.994043771403509
19 "SITTING" "tGravityAcc-std()-X" -0.969355010136986
20 "SITTING" "tGravityAcc-std()-X" -0.985829034393939
21 "SITTING" "tGravityAcc-std()-X" -0.992936404470588
22 "SITTING" "tGravityAcc-std()-X" -0.972009988709677
23 "SITTING" "tGravityAcc-std()-X" -0.984536722205882
24 "SITTING" "tGravityAcc-std()-X" -0.989660149852941
25 "SITTING" "tGravityAcc-std()-X" -0.988879980615385
26 "SITTING" "tGravityAcc-std()-X" -0.965082925641026
27 "SITTING" "tGravityAcc-std()-X" -0.982445738
28 "SITTING" "tGravityAcc-std()-X" -0.989132499583333
29 "SITTING" "tGravityAcc-std()-X" -0.984679151833333
30 "SITTING" "tGravityAcc-std()-X" -0.978364712258065
1 "STANDING" "tGravityAcc-std()-X" -0.99376298509434
2 "STANDING" "tGravityAcc-std()-X" -0.986685818703704
3 "STANDING" "tGravityAcc-std()-X" -0.982020428032787
4 "STANDING" "tGravityAcc-std()-X" -0.972908355892857
5 "STANDING" "tGravityAcc-std()-X" -0.974088206071429
6 "STANDING" "tGravityAcc-std()-X" -0.985583066842105
7 "STANDING" "tGravityAcc-std()-X" -0.987917503962264
8 "STANDING" "tGravityAcc-std()-X" -0.987690217222222
9 "STANDING" "tGravityAcc-std()-X" -0.989103160444444
10 "STANDING" "tGravityAcc-std()-X" -0.991259485
11 "STANDING" "tGravityAcc-std()-X" -0.994529398085106
12 "STANDING" "tGravityAcc-std()-X" -0.985314210491803
13 "STANDING" "tGravityAcc-std()-X" -0.992232401754386
14 "STANDING" "tGravityAcc-std()-X" -0.972005366333333
15 "STANDING" "tGravityAcc-std()-X" -0.988432084716981
16 "STANDING" "tGravityAcc-std()-X" -0.985359689871795
17 "STANDING" "tGravityAcc-std()-X" -0.985751365769231
18 "STANDING" "tGravityAcc-std()-X" -0.994270075205479
19 "STANDING" "tGravityAcc-std()-X" -0.992411542465753
20 "STANDING" "tGravityAcc-std()-X" -0.981916942054795
21 "STANDING" "tGravityAcc-std()-X" -0.982906668876405
22 "STANDING" "tGravityAcc-std()-X" -0.992827298253968
23 "STANDING" "tGravityAcc-std()-X" -0.984610385
24 "STANDING" "tGravityAcc-std()-X" -0.992197591884058
25 "STANDING" "tGravityAcc-std()-X" -0.993148267702703
26 "STANDING" "tGravityAcc-std()-X" -0.992678782162162
27 "STANDING" "tGravityAcc-std()-X" -0.994012162875
28 "STANDING" "tGravityAcc-std()-X" -0.990059426582279
29 "STANDING" "tGravityAcc-std()-X" -0.996764227384615
30 "STANDING" "tGravityAcc-std()-X" -0.996420919152542
1 "WALKING" "tGravityAcc-std()-X" -0.976609642526316
2 "WALKING" "tGravityAcc-std()-X" -0.972693201355932
3 "WALKING" "tGravityAcc-std()-X" -0.97777159137931
4 "WALKING" "tGravityAcc-std()-X" -0.983826494833333
5 "WALKING" "tGravityAcc-std()-X" -0.979348381428571
6 "WALKING" "tGravityAcc-std()-X" -0.977779896491228
7 "WALKING" "tGravityAcc-std()-X" -0.979851271403509
8 "WALKING" "tGravityAcc-std()-X" -0.974752050208333
9 "WALKING" "tGravityAcc-std()-X" -0.980971973653846
10 "WALKING" "tGravityAcc-std()-X" -0.974435158113208
11 "WALKING" "tGravityAcc-std()-X" -0.98110101440678
12 "WALKING" "tGravityAcc-std()-X" -0.97911312
13 "WALKING" "tGravityAcc-std()-X" -0.97254492245614
14 "WALKING" "tGravityAcc-std()-X" -0.974816884237288
15 "WALKING" "tGravityAcc-std()-X" -0.978397287962963
16 "WALKING" "tGravityAcc-std()-X" -0.982469595490196
17 "WALKING" "tGravityAcc-std()-X" -0.980983351639344
18 "WALKING" "tGravityAcc-std()-X" -0.983010882678571
19 "WALKING" "tGravityAcc-std()-X" -0.9698614625
20 "WALKING" "tGravityAcc-std()-X" -0.970327266470588
21 "WALKING" "tGravityAcc-std()-X" -0.969576355384615
22 "WALKING" "tGravityAcc-std()-X" -0.969643448043478
23 "WALKING" "tGravityAcc-std()-X" -0.977230903898305
24 "WALKING" "tGravityAcc-std()-X" -0.983132400344828
25 "WALKING" "tGravityAcc-std()-X" -0.979499263243243
26 "WALKING" "tGravityAcc-std()-X" -0.980055651016949
27 "WALKING" "tGravityAcc-std()-X" -0.979866136842105
28 "WALKING" "tGravityAcc-std()-X" -0.976693902592593
29 "WALKING" "tGravityAcc-std()-X" -0.978253538867925
30 "WALKING" "tGravityAcc-std()-X" -0.979752466923077
1 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.950559811632653
2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.940361759574468
3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.950061129591837
4 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.955258881333333
5 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.950490938510638
6 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.9544062675
7 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.964875962978723
8 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.945766561578947
9 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.952141220714286
10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.939267613157895
11 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.954497498695652
12 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.959504017391304
13 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.952643084042553
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.919098794
15 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.942806478333333
16 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.957785118085106
17 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.950026242173913
18 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.960404874545455
19 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.899726139487179
20 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.940458075111111
21 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.940194827777778
22 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.941242334722222
23 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.950790837407407
24 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.961845327454545
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.964470066724138
26 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.9627219918
27 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.946975165
28 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.956921542391304
29 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.9417361925
30 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.958890388709677
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.956367027924528
2 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.934407739791667
3 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.944040819322034
4 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.958495235576923
5 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.95357996893617
6 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.959399425098039
7 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.932823053333333
8 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.926673287804878
9 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.954383557142857
10 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.959216072340425
11 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.953463105740741
12 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.960246289807692
13 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.946441502363636
14 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.928523640925926
15 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.952562395625
16 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.948413552745098
17 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.949460372291667
18 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.961738807068966
19 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.916495992
20 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.931405014313725
21 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.940911635531915
22 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.94063384047619
23 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.933344481568627
24 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.962190567457627
25 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.950878450307692
26 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.962011392181818
27 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.956433874705882
28 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.944697800196078
29 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.954189013061225
30 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.954033624307692
1 "LAYING" "tGravityAcc-std()-Y" -0.90772000676
2 "LAYING" "tGravityAcc-std()-Y" -0.988211865208333
3 "LAYING" "tGravityAcc-std()-Y" -0.981202749677419
4 "LAYING" "tGravityAcc-std()-Y" -0.969816635740741
5 "LAYING" "tGravityAcc-std()-Y" -0.985964053846154
6 "LAYING" "tGravityAcc-std()-Y" -0.959161956491228
7 "LAYING" "tGravityAcc-std()-Y" -0.955543549230769
8 "LAYING" "tGravityAcc-std()-Y" -0.957990036481482
9 "LAYING" "tGravityAcc-std()-Y" -0.9699944882
10 "LAYING" "tGravityAcc-std()-Y" -0.966701156034483
11 "LAYING" "tGravityAcc-std()-Y" -0.990765579649123
12 "LAYING" "tGravityAcc-std()-Y" -0.974396492666667
13 "LAYING" "tGravityAcc-std()-Y" -0.975948136290323
14 "LAYING" "tGravityAcc-std()-Y" -0.94877486372549
15 "LAYING" "tGravityAcc-std()-Y" -0.986036192361111
16 "LAYING" "tGravityAcc-std()-Y" -0.966087103857143
17 "LAYING" "tGravityAcc-std()-Y" -0.961466681267606
18 "LAYING" "tGravityAcc-std()-Y" -0.994093522615385
19 "LAYING" "tGravityAcc-std()-Y" -0.986993149638554
20 "LAYING" "tGravityAcc-std()-Y" -0.976018476911765
21 "LAYING" "tGravityAcc-std()-Y" -0.983732936111111
22 "LAYING" "tGravityAcc-std()-Y" -0.958826938556944
23 "LAYING" "tGravityAcc-std()-Y" -0.982794562916667
24 "LAYING" "tGravityAcc-std()-Y" -0.993454358055556
25 "LAYING" "tGravityAcc-std()-Y" -0.643578361424658
26 "LAYING" "tGravityAcc-std()-Y" -0.987887995263158
27 "LAYING" "tGravityAcc-std()-Y" -0.993701742972973
28 "LAYING" "tGravityAcc-std()-Y" -0.9697590285
29 "LAYING" "tGravityAcc-std()-Y" -0.99424764884058
30 "LAYING" "tGravityAcc-std()-Y" -0.988930714857143
1 "SITTING" "tGravityAcc-std()-Y" -0.935517055957447
2 "SITTING" "tGravityAcc-std()-Y" -0.956750273043478
3 "SITTING" "tGravityAcc-std()-Y" -0.903923008269231
4 "SITTING" "tGravityAcc-std()-Y" -0.93272710386
5 "SITTING" "tGravityAcc-std()-Y" -0.939942979795454
6 "SITTING" "tGravityAcc-std()-Y" -0.960875994727273
7 "SITTING" "tGravityAcc-std()-Y" -0.945436264583333
8 "SITTING" "tGravityAcc-std()-Y" -0.937462301369565
9 "SITTING" "tGravityAcc-std()-Y" -0.94645197
10 "SITTING" "tGravityAcc-std()-Y" -0.935690006481481
11 "SITTING" "tGravityAcc-std()-Y" -0.949792572075472
12 "SITTING" "tGravityAcc-std()-Y" -0.963641979215686
13 "SITTING" "tGravityAcc-std()-Y" -0.951353064693878
14 "SITTING" "tGravityAcc-std()-Y" -0.95032266362963
15 "SITTING" "tGravityAcc-std()-Y" -0.943561411694915
16 "SITTING" "tGravityAcc-std()-Y" -0.968023206956522
17 "SITTING" "tGravityAcc-std()-Y" -0.9667201059375
18 "SITTING" "tGravityAcc-std()-Y" -0.984035479473684
19 "SITTING" "tGravityAcc-std()-Y" -0.96996981369863
20 "SITTING" "tGravityAcc-std()-Y" -0.966983534242424
21 "SITTING" "tGravityAcc-std()-Y" -0.979355363176471
22 "SITTING" "tGravityAcc-std()-Y" -0.954225015274194
23 "SITTING" "tGravityAcc-std()-Y" -0.960917426323529
24 "SITTING" "tGravityAcc-std()-Y" -0.971692544705882
25 "SITTING" "tGravityAcc-std()-Y" -0.963415016923077
26 "SITTING" "tGravityAcc-std()-Y" -0.949286700807692
27 "SITTING" "tGravityAcc-std()-Y" -0.982553336571429
28 "SITTING" "tGravityAcc-std()-Y" -0.971766352361111
29 "SITTING" "tGravityAcc-std()-Y" -0.973604289833333
30 "SITTING" "tGravityAcc-std()-Y" -0.959361306774194
1 "STANDING" "tGravityAcc-std()-Y" -0.981225957924528
2 "STANDING" "tGravityAcc-std()-Y" -0.97419442037037
3 "STANDING" "tGravityAcc-std()-Y" -0.957425321803279
4 "STANDING" "tGravityAcc-std()-Y" -0.917613464821429
5 "STANDING" "tGravityAcc-std()-Y" -0.931973943392857
6 "STANDING" "tGravityAcc-std()-Y" -0.96844910122807
7 "STANDING" "tGravityAcc-std()-Y" -0.966162998679245
8 "STANDING" "tGravityAcc-std()-Y" -0.958904114074074
9 "STANDING" "tGravityAcc-std()-Y" -0.972573867555556
10 "STANDING" "tGravityAcc-std()-Y" -0.975410724090909
11 "STANDING" "tGravityAcc-std()-Y" -0.981047828723404
12 "STANDING" "tGravityAcc-std()-Y" -0.970482614590164
13 "STANDING" "tGravityAcc-std()-Y" -0.974681225789474
14 "STANDING" "tGravityAcc-std()-Y" -0.965781048333333
15 "STANDING" "tGravityAcc-std()-Y" -0.965687978301887
16 "STANDING" "tGravityAcc-std()-Y" -0.980552435769231
17 "STANDING" "tGravityAcc-std()-Y" -0.975810476025641
18 "STANDING" "tGravityAcc-std()-Y" -0.981335941917808
19 "STANDING" "tGravityAcc-std()-Y" -0.971426607808219
20 "STANDING" "tGravityAcc-std()-Y" -0.957462721369863
21 "STANDING" "tGravityAcc-std()-Y" -0.977681415955056
22 "STANDING" "tGravityAcc-std()-Y" -0.971080742857143
23 "STANDING" "tGravityAcc-std()-Y" -0.984818648823529
24 "STANDING" "tGravityAcc-std()-Y" -0.968155388695652
25 "STANDING" "tGravityAcc-std()-Y" -0.980642970675676
26 "STANDING" "tGravityAcc-std()-Y" -0.966986433783784
27 "STANDING" "tGravityAcc-std()-Y" -0.97964105225
28 "STANDING" "tGravityAcc-std()-Y" -0.962801441898734
29 "STANDING" "tGravityAcc-std()-Y" -0.985134032307692
30 "STANDING" "tGravityAcc-std()-Y" -0.95814576338983
1 "WALKING" "tGravityAcc-std()-Y" -0.971305961473684
2 "WALKING" "tGravityAcc-std()-Y" -0.972116879661017
3 "WALKING" "tGravityAcc-std()-Y" -0.962355639482759
4 "WALKING" "tGravityAcc-std()-Y" -0.967963221
5 "WALKING" "tGravityAcc-std()-Y" -0.961585474821429
6 "WALKING" "tGravityAcc-std()-Y" -0.964248568070175
7 "WALKING" "tGravityAcc-std()-Y" -0.969404155087719
8 "WALKING" "tGravityAcc-std()-Y" -0.956781505625
9 "WALKING" "tGravityAcc-std()-Y" -0.971242423076923
10 "WALKING" "tGravityAcc-std()-Y" -0.971114719811321
11 "WALKING" "tGravityAcc-std()-Y" -0.966240553559322
12 "WALKING" "tGravityAcc-std()-Y" -0.9646191738
13 "WALKING" "tGravityAcc-std()-Y" -0.960899845614035
14 "WALKING" "tGravityAcc-std()-Y" -0.954455935762712
15 "WALKING" "tGravityAcc-std()-Y" -0.971056501481481
16 "WALKING" "tGravityAcc-std()-Y" -0.973784841960784
17 "WALKING" "tGravityAcc-std()-Y" -0.968613202622951
18 "WALKING" "tGravityAcc-std()-Y" -0.975311658928571
19 "WALKING" "tGravityAcc-std()-Y" -0.958651200384615
20 "WALKING" "tGravityAcc-std()-Y" -0.962003383529412
21 "WALKING" "tGravityAcc-std()-Y" -0.964144520576923
22 "WALKING" "tGravityAcc-std()-Y" -0.963639340217391
23 "WALKING" "tGravityAcc-std()-Y" -0.966550706949153
24 "WALKING" "tGravityAcc-std()-Y" -0.962578844310345
25 "WALKING" "tGravityAcc-std()-Y" -0.965093441081081
26 "WALKING" "tGravityAcc-std()-Y" -0.969040314237288
27 "WALKING" "tGravityAcc-std()-Y" -0.973792999824561
28 "WALKING" "tGravityAcc-std()-Y" -0.968780859814815
29 "WALKING" "tGravityAcc-std()-Y" -0.975272848113208
30 "WALKING" "tGravityAcc-std()-Y" -0.970176562153846
1 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.937018658979592
2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.940068525531915
3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.946094637755102
4 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.932066041111111
5 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.912363420851064
6 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.93357760125
7 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.952678693617021
8 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.941580934473684
9 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.936306558809524
10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.937003823684211
11 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.926310469565217
12 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.94329842826087
13 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.92854437106383
14 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.920725940666667
